ass.name,study,biome,latitude,longitude,abs_latitude,median_betaMPD,median_betaSESMPD,median_betaMNTD,median_betaSR,median_betaJacc,median_betaPhyloSor,median_betaCTI,SST_mean,betaSST_lm
180_538168,180,Temperate_Northern_Atlantic,41.71451271,-67.22053953,41.71451271,0.001120897,0.002437787,0.005924348,-0.00330579,0.023279389,0.008584329,0.04654281,9.744279359,0.069285319
180_538169,180,Temperate_Northern_Atlantic,41.77819099,-67.14115589,41.77819099,0.000750319,0.001276985,0.000881219,-0.001706669,0.016797404,0.011299402,-0.003109706,9.770384725,0.139284434
180_538173,180,Temperate_Northern_Atlantic,42.03249836,-66.82180377,42.03249836,0.000607305,0.001510706,0.000885183,0.005102441,-0.002247415,-0.011338435,0.015272913,9.462641834,0.149352807
180_538174,180,Temperate_Northern_Atlantic,42.09597199,-66.74150852,42.09597199,-4.57E-05,-0.00083631,0.005342372,0.007658541,0.008148767,0.001787093,0.023171817,9.451122307,0.108613222
180_538175,180,Temperate_Northern_Atlantic,42.15940362,-66.66102923,42.15940362,0.002237361,0.00394024,0.007546394,0.002209259,0.005214186,0.002284012,-0.011666754,9.506785753,0.371187502
180_538179,180,Temperate_Northern_Atlantic,42.41270294,-66.33726043,42.41270294,0.000792902,0.00191394,-0.001500965,-0.004730374,0.020684947,0.019740054,0.022519162,9.194456723,0.386922608
180_538180,180,Temperate_Northern_Atlantic,42.47591916,-66.25585245,42.47591916,0.001464075,0.002489164,-0.000491953,-0.001211572,0.006925122,-0.007478622,0.006017416,9.124026436,0.399271631
180_538182,180,Temperate_Northern_Atlantic,42.60221869,-66.09247352,42.60221869,0.00012494,0.002360028,1.98E-05,-0.006070925,-0.00079924,0.009464257,-0.018434381,8.906639428,0.305840379
180_538183,180,Temperate_Northern_Atlantic,42.66530128,-66.01050143,42.66530128,0.001292738,0.003110279,0.003164869,0.000395066,0.019369085,0.014683994,0.007683838,8.46772974,0.162242767
180_538184,180,Temperate_Northern_Atlantic,42.72833858,-65.92834014,42.72833858,0.000170042,0.001479171,-0.002586926,-0.003340696,0.013337652,-0.004459243,-0.014490225,8.501711857,0.210082598
180_538185,180,Temperate_Northern_Atlantic,42.79133023,-65.84598909,42.79133023,0.001186155,0.001954795,0.002761297,-0.001039776,0.012061542,0.012542513,-0.005841637,8.382785516,0.221035639
180_538187,180,Temperate_Northern_Atlantic,42.91717508,-65.68071535,42.91717508,0.000348298,-3.44E-07,-0.000530411,0.004927468,0.015342095,0.011527299,0.000407187,7.980067115,0.455693364
180_538193,180,Temperate_Northern_Atlantic,43.29357493,-65.18027925,43.29357493,0.001386043,0.001892803,0.001484095,0.004456699,0.000862596,0.004958625,-0.006799029,7.787057834,1.047316637
180_538252,180,Temperate_Northern_Atlantic,46.88710703,-59.86526969,46.88710703,0.002057311,0.002943534,0.001916916,0.001405925,0.0207565,0.019370855,-0.011273397,6.112262641,0.501723113
180_538258,180,Temperate_Northern_Atlantic,47.23963971,-59.28193253,47.23963971,0.001223921,0.0011875,-0.001071609,0.00596377,0.014296834,0.018741891,-0.008592784,5.775253475,0.103769982
180_538259,180,Temperate_Northern_Atlantic,47.29812887,-59.18389516,47.29812887,0.001455584,0.001290159,0.001709843,0.00247658,0.005235752,0.017603323,0.00986942,5.675182366,0.539840319
180_538260,180,Temperate_Northern_Atlantic,47.35654068,-59.08562352,47.35654068,0.001539371,0.002248752,-0.001578684,0.004780938,0.008455765,0.007658684,8.92E-05,5.825966681,0.086000781
180_538261,180,Temperate_Northern_Atlantic,47.41487468,-58.98711701,47.41487468,-0.000550727,-0.000842898,-0.003542102,0.004313741,0.016118707,0.010928547,0.011681526,5.79192844,0.108130792
180_538262,180,Temperate_Northern_Atlantic,47.47313039,-58.88837506,47.47313039,0.001169046,0.001090584,-3.17E-05,0.001881706,0.013409653,0.008459719,-0.004239595,5.799265424,0.131020501
180_538873,180,Temperate_Northern_Atlantic,40.08255074,-69.0231285,40.08255074,0.000494557,0.001237931,-0.00058879,0.000758042,0.010467138,0.00520306,0.003418675,14.37150302,0.724862111
180_538874,180,Temperate_Northern_Atlantic,40.14705124,-68.94804007,40.14705124,0.001446315,0.002766324,1.84E-05,0.003775253,0.019539705,0.011208524,0.033470583,12.63559814,0.148645096
180_538875,180,Temperate_Northern_Atlantic,40.21151983,-68.87278385,40.21151983,0.001334268,0.003047905,-0.000891707,0.000254723,0.018920873,0.013449437,-0.024515847,12.78940387,0.047363089
180_538878,180,Temperate_Northern_Atlantic,40.40473092,-68.64600316,40.40473092,-0.000791145,-0.00073313,-0.004292973,0.00262827,-0.001553177,0.007587218,-0.001206152,11.33797607,0.523848867
180_538879,180,Temperate_Northern_Atlantic,40.46906863,-68.57007046,40.46906863,0.003667393,0.005126583,-0.000611931,0.011414353,0.00857677,0.016844769,0.005861783,11.47360082,0.312749104
180_538881,180,Temperate_Northern_Atlantic,40.5976431,-68.41769313,40.5976431,0.001081363,0.001638683,-0.002421226,0.005445452,-0.013950518,-0.006970374,-0.010204891,11.43266534,1.016487852
180_538884,180,Temperate_Northern_Atlantic,40.79024744,-68.18783918,40.79024744,0.001470825,0.001889019,-0.000760219,0.003943413,0.018493423,0.024878924,-0.018760406,10.56501541,0.782484702
180_538885,180,Temperate_Northern_Atlantic,40.85437892,-68.11087557,40.85437892,0.003492081,0.005499247,0.001764505,0.005178351,0.018911269,0.012987386,-0.027632157,10.74855872,0.412189463
180_538886,180,Temperate_Northern_Atlantic,40.91847486,-68.03373823,40.91847486,0.002833818,0.004564611,-0.00170365,0.003882217,0.016574624,0.008741893,-0.019799348,10.25524292,0.52986847
180_538887,180,Temperate_Northern_Atlantic,40.98253492,-67.95642663,40.98253492,0.001772895,0.00290063,0.003303174,0.001322265,0.002082747,0.004528964,0.004679235,10.29000389,1.404102164
180_538888,180,Temperate_Northern_Atlantic,41.04655875,-67.8789402,41.04655875,0.001832172,0.002976702,-0.001001625,0.000901929,0.010306041,-0.003127226,0.004130886,10.21349245,0.473894561
180_538893,180,Temperate_Northern_Atlantic,41.36612267,-67.48886648,41.36612267,0.001631783,0.003606272,0.004075815,-0.005052376,0.007843025,0.007068555,0.034008853,10.01990779,0.579067082
180_538894,180,Temperate_Northern_Atlantic,41.42992199,-67.41031955,41.42992199,0.00199629,0.003706292,0.004526926,-0.001950266,0.017634599,0.028301347,-0.012151172,10.01139409,0.406166627
180_538896,180,Temperate_Northern_Atlantic,41.55740439,-67.25268906,41.55740439,0.000587016,0.001685841,0.004123237,-0.001688052,0.023159764,0.014794628,0.036860484,9.749607825,0.059480304
180_538897,180,Temperate_Northern_Atlantic,41.62108678,-67.17360439,41.62108678,0.000608743,0.000740707,0.002221181,0.00149157,0.014986405,0.006274866,0.029269929,9.730769094,-0.012524095
180_538898,180,Temperate_Northern_Atlantic,41.68472948,-67.09433934,41.68472948,0.000999822,0.003034013,-0.000282273,-0.002183019,0.01991073,0.016099748,-0.02255964,9.456889028,-0.016277221
180_538899,180,Temperate_Northern_Atlantic,41.74833215,-67.01489337,41.74833215,0.000122601,0.00056167,0.001207423,-0.001057175,0.019478158,0.011358529,-0.004725277,9.363722738,0.421222336
180_538900,180,Temperate_Northern_Atlantic,41.81189444,-66.93526591,41.81189444,-0.000181335,-0.000595004,0.00286135,-0.000653139,0.013752864,0.007242445,0.027334756,9.488504876,-0.058942721
180_538901,180,Temperate_Northern_Atlantic,41.87541598,-66.8554564,41.87541598,0.002167049,0.00453214,0.008398712,-0.001051217,0.005015695,0.015419764,0.000337244,9.402387238,0.402830765
180_538902,180,Temperate_Northern_Atlantic,41.93889643,-66.77546427,41.93889643,0.000275828,0.002467672,7.86E-05,-0.003543153,0.0015657,0.014275682,-0.012371304,9.402387238,0.402830765
180_538903,180,Temperate_Northern_Atlantic,42.00233541,-66.69528897,42.00233541,0.001202648,0.001425191,-0.00050671,0.005206608,0.016559854,0.004680938,0.008604622,9.369560637,1.29633334
180_538904,180,Temperate_Northern_Atlantic,42.06573259,-66.61492992,42.06573259,0.001099225,0.001965394,-0.000475346,-0.001593886,-0.014724746,-0.011858833,-0.006199135,9.408878581,0.162146927
180_538905,180,Temperate_Northern_Atlantic,42.12908759,-66.53438655,42.12908759,0.002849195,0.004516684,0.007788884,0.000979264,0.012675084,0.006518931,0.004372901,9.397352184,0.301656678
180_538906,180,Temperate_Northern_Atlantic,42.19240005,-66.45365831,42.19240005,0.001622373,0.003030321,0.004233729,0.003192993,0.001494891,0.007335645,-0.00786949,9.373475536,0.311869337
180_538911,180,Temperate_Northern_Atlantic,42.50831154,-66.04722394,42.50831154,-0.000449342,-0.000179995,0.002055355,-0.000321279,0.002583208,-0.000952179,0.001009007,8.908841103,0.357405386
180_538913,180,Temperate_Northern_Atlantic,42.63436559,-65.88333606,42.63436559,0.002239942,0.002275204,0.001403745,0.004274206,0.013214635,0.006948743,3.31E-05,8.446413433,0.156755567
180_538915,180,Temperate_Northern_Atlantic,42.76023772,-65.71869036,42.76023772,0.001291404,0.000943898,-0.003024539,0.006484287,0.004531694,0.004484437,-0.006065091,8.342073391,0.162698166
180_538916,180,Temperate_Northern_Atlantic,42.82310464,-65.63608189,42.82310464,0.000568596,0.002373323,0.003713658,-0.002580024,-0.006470082,0.004064389,-0.012189239,8.382785516,0.221035639
180_538917,180,Temperate_Northern_Atlantic,42.88592496,-65.55328223,42.88592496,0.000834406,0.002688047,0.001765386,-0.001213051,0.00493699,0.007524536,-0.019828848,7.862860786,0.044896676
180_538918,180,Temperate_Northern_Atlantic,42.94869831,-65.4702908,42.94869831,0.001737082,0.002838767,0.003640619,0.000394802,0.002635429,0.015140612,-0.007142589,7.907025146,1.235649469
180_538923,180,Temperate_Northern_Atlantic,43.26184711,-65.05243694,43.26184711,0.001321832,0.002234386,0.000546215,0.002118386,0.011924756,0.011914588,-0.021255394,7.962833659,0.745293442
180_538924,180,Temperate_Northern_Atlantic,43.32433061,-64.96828275,43.32433061,0.001781152,0.002927226,0.000816335,0.001421698,0.012790671,0.010062212,-0.014911295,7.981986491,0.926865539
180_538925,180,Temperate_Northern_Atlantic,43.38676445,-64.88393272,43.38676445,0.004917655,0.005572891,0.009851446,0.006222873,0.004122813,0.018374987,0.014673777,7.815935202,0.219982466
180_538926,180,Temperate_Northern_Atlantic,43.44914826,-64.79938628,43.44914826,0.0019932,0.002360343,0.006193433,-0.005613172,-0.000250992,0.01126269,-0.023401354,7.942569139,0.358058727
180_538930,180,Temperate_Northern_Atlantic,43.6981753,-64.45922462,43.6981753,0.000806403,0.001489528,0.001219565,0.003608991,0.005205724,0.01440134,-0.008798157,7.979265063,1.342224528
180_538931,180,Temperate_Northern_Atlantic,43.76030305,-64.3736873,43.76030305,0.002592011,0.004296424,0.000213865,0.005142789,0.007737421,0.008843227,-0.008470874,8.125642904,1.096118193
180_538933,180,Temperate_Northern_Atlantic,43.88440098,-64.20201226,43.88440098,-0.000253237,-0.000164631,-0.000687642,0.004346702,0.030485197,0.029517001,-0.018957693,7.846324622,0.160960679
180_538934,180,Temperate_Northern_Atlantic,43.94637036,-64.11587336,43.94637036,0.00065464,0.001388455,0.003388611,-0.001163284,0.007465725,0.008109393,0.000738573,7.949208899,0.223053987
180_538937,180,Temperate_Northern_Atlantic,44.13195539,-63.85624408,44.13195539,0.001176196,0.002390074,0.001908724,0.001850424,0.010596728,0.023072381,-0.01179509,7.607292006,0.837175747
180_538938,180,Temperate_Northern_Atlantic,44.19370801,-63.76929483,44.19370801,0.000959788,0.001017586,-0.000700306,0.000992105,0.009383255,0.005516944,-0.021403373,7.60656241,0.416617547
180_538982,180,Temperate_Northern_Atlantic,46.85020775,-59.73307035,46.85020775,0.000551379,0.000509311,-0.002043579,0.002927489,0.015367355,0.011683897,0.004205143,6.26184082,0.326125035
180_538988,180,Temperate_Northern_Atlantic,47.20215763,-59.14927548,47.20215763,0.001298566,0.001165718,-3.22E-05,0.004185336,0.010236884,0.00489142,0.006694378,5.787610445,0.013815848
180_538989,180,Temperate_Northern_Atlantic,47.2605485,-59.05116195,47.2605485,0.001492753,0.002034047,0.002117596,0.004944204,0.002406826,0.010720519,0.002887257,5.788520952,0.16871327
180_538990,180,Temperate_Northern_Atlantic,47.31886168,-58.9528142,47.31886168,0.001214448,0.002177277,-0.000818665,0.005593813,0.011223009,0.009283739,-0.008242604,5.871268717,0.344930321
180_538991,180,Temperate_Northern_Atlantic,47.37709672,-58.85423165,47.37709672,-0.000595965,-0.000981843,0.000453646,-0.002485196,0.026081193,0.009033509,0.001703305,5.830717515,0.235632149
180_538992,180,Temperate_Northern_Atlantic,47.43525312,-58.75541372,47.43525312,0.000479249,0.00071738,0.002781833,0.00103337,0.007297252,0.007701766,-0.008028118,5.833381968,0.266279855
180_538994,180,Temperate_Northern_Atlantic,47.5513281,-58.55706942,47.5513281,0.001948401,0.003166618,0.004295506,-1.42E-05,0.010013899,0.023523117,0.010152956,5.856084736,-0.056790495
180_539065,180,Arctic,51.43425084,-50.86954037,51.43425084,0.001775275,0.002146647,0.005409299,-0.00122131,0.016307221,0.014120475,-0.0374039,2.499981181,-0.206733639
180_539069,180,Arctic,51.63720451,-50.39717749,51.63720451,0.001554828,0.002388513,0.000414596,0.003955506,0.013819233,0.012739074,-0.009742615,2.818347168,-0.289887088
180_539603,180,Temperate_Northern_Atlantic,40.05446232,-68.89850356,40.05446232,0.001413948,0.002851451,0.004265806,-0.001429851,0.014660981,0.013735689,0.039018813,14.46878662,0.414589528
180_539605,180,Temperate_Northern_Atlantic,40.18328714,-68.74805156,40.18328714,0.001817992,0.004381035,0.001464776,-0.00368101,-0.002150008,0.004985096,0.005401736,12.73602617,0.110276435
180_539606,180,Temperate_Northern_Atlantic,40.24765118,-68.67257284,40.24765118,0.001100701,0.001885298,-0.001203006,0.00265594,0.011223509,0.012575214,0.027398759,12.64085286,0.93451785
180_539608,180,Temperate_Northern_Atlantic,40.37628091,-68.52110729,40.37628091,0.001959018,0.00452855,0.000524681,0.002505252,0.006227236,0.010050807,0.014153139,11.38871227,1.381584346
180_539610,180,Temperate_Northern_Atlantic,40.50477728,-68.36896068,40.50477728,0.002067136,0.004372683,0.006986336,0.000962261,0.034489995,0.015367236,0.005262153,11.7230918,0.362452554
180_539611,180,Temperate_Northern_Atlantic,40.56897464,-68.29263064,40.56897464,0.001926219,0.003175442,0.001427173,0.006953119,0.017938783,0.021737184,-0.011521871,11.67489963,0.942720249
180_539613,180,Temperate_Northern_Atlantic,40.697266,-68.13945439,40.697266,0.000609537,0.001585841,0.004487062,-0.006164887,0.035392011,0.023078466,0.005847627,10.65328078,0.427592526
180_539614,180,Temperate_Northern_Atlantic,40.76135934,-68.06260709,40.76135934,0.000274768,0.000490839,0.003871723,0.003146691,-0.005021271,-0.003998459,-0.000349548,10.74855872,0.412189463
180_539615,180,Temperate_Northern_Atlantic,40.82541733,-67.98558628,40.82541733,0.002409037,0.004009544,0.00488529,-0.000891681,0.004764676,0.003489931,0.005767939,10.73678996,0.603211573
180_539616,180,Temperate_Northern_Atlantic,40.88943964,-67.90839143,40.88943964,0.00125831,0.002039877,0.001863624,0.002456696,0.009254259,0.006659747,-0.00486675,10.3619658,1.06331651
180_539617,180,Temperate_Northern_Atlantic,40.95342593,-67.83102198,40.95342593,0.001379565,0.002046168,0.002463524,-0.00225166,-0.004909863,-0.003884277,-0.002094279,10.22821571,0.398786828
180_539618,180,Temperate_Northern_Atlantic,41.01737586,-67.75347739,41.01737586,0.001629098,0.003360127,0.007319704,-0.006071806,0.017558847,0.016119716,0.05848441,10.30336914,0.559111772
180_539620,180,Temperate_Northern_Atlantic,41.14516525,-67.5978606,41.14516525,0.000380628,0.001143511,0.002585166,-0.002605342,-0.010904573,-0.025045146,-0.01654036,10.01533322,0.260675543
180_539622,180,Temperate_Northern_Atlantic,41.27280506,-67.44153665,41.27280506,0.000463801,-0.001799387,-0.00314479,0.000350593,-0.003004971,0.004206952,-0.010914581,9.965729014,0.691400473
180_539623,180,Temperate_Northern_Atlantic,41.33656801,-67.36310811,41.33656801,0.000801258,0.001287643,0.000619453,-0.000953284,0.00626874,0.006819694,0.003072566,9.956004503,0.109074841
180_539625,180,Temperate_Northern_Atlantic,41.46397825,-67.20571515,41.46397825,0.00211948,0.002556427,0.007127463,0.001502704,-0.024161268,-0.011231237,0.007499934,9.748190706,0.071668857
180_539626,180,Temperate_Northern_Atlantic,41.52762483,-67.12674962,41.52762483,0.001686215,0.001310375,0.003778293,0.00070056,0.014604135,0.005288968,-0.001528604,9.669878472,0.767883198
180_539627,180,Temperate_Northern_Atlantic,41.59123194,-67.04760398,41.59123194,0.001600794,0.002056081,0.00755699,-0.002237785,0.003602047,0.007122967,0.012426991,9.523089511,-0.036817829
180_539630,180,Temperate_Northern_Atlantic,41.78181276,-66.8090808,41.78181276,0.001051639,0.00105638,-0.000560439,0.000510781,0.018440184,-0.002172732,0.01193658,9.340863222,-0.03926017
180_539631,180,Temperate_Northern_Atlantic,41.84525836,-66.72920912,41.84525836,0.000226873,-0.00042289,0.000206012,9.58E-06,0.00662185,-0.000475186,0.019319055,9.354459105,-0.058810472
180_539633,180,Temperate_Northern_Atlantic,41.97202539,-66.56891649,41.97202539,0.001791974,0.003819658,0.004953953,0.00044824,0.021527569,0.018126229,0.045286226,9.439391073,0.427072755
180_539634,180,Temperate_Northern_Atlantic,42.0353461,-66.48849441,42.0353461,0.002853271,0.006031366,0.009368707,-0.00209161,-0.013382226,0.004544982,-0.01327942,9.408878581,0.162146927
180_539635,180,Temperate_Northern_Atlantic,42.09862446,-66.40788772,42.09862446,0.002243635,0.002607935,-0.00370759,0.012122631,-0.014885772,0.022523933,0.01223614,9.432186686,0.179594398
180_539636,180,Temperate_Northern_Atlantic,42.16186011,-66.32709588,42.16186011,0.001843436,0.003858799,0.006499252,-1.12E-05,0.005246584,0.013206149,0.004408289,9.366246977,0.322495969
180_539641,180,Temperate_Northern_Atlantic,42.4773848,-65.92033933,42.4773848,-0.000137755,6.27E-05,-0.000440584,0.002785854,0.001882693,0.001111502,-0.018427074,8.994016811,0.336027346
180_539642,180,Temperate_Northern_Atlantic,42.54035645,-65.83842458,42.54035645,0.00193399,0.00291457,0.008687851,0.00119165,0.038402815,0.043177478,0.002926243,8.877271322,0.364378534
180_539643,180,Temperate_Northern_Atlantic,42.6032828,-65.75632068,42.6032828,-0.00064019,-6.15E-05,-0.006499274,-0.004650536,0.012531702,0.002402884,-0.010995664,8.869239021,0.28951222
180_539644,180,Temperate_Northern_Atlantic,42.66616349,-65.67402706,42.66616349,-2.47E-06,0.000134607,0.002713598,-0.000250148,-0.000334001,-0.022392609,0.007208537,8.350629772,0.151675619
